job_title,company,job_location,post_date,salary,job_url,job_description
Sr. Data Engineer || NO C2C || ONLY W2,Amazee Global Ventures Inc,"Irving, TX",EmployerActive 2 days ago,Up to $60 an hour,https://www.indeed.com/company/Amazee-Global-Ventures-Inc/jobs/Data-Engineer-39772e076a550449?fccid=6f3859631af87af7&vjs=3,"Title- Sr. Data Engineer
Location- Irving, TX (Onsite Role)
Type – Contract – 6 Months contract to hire
Rate - $60/hour on w2 || no c2c
Job Descriptions:-
As a member of the Data and Analytics team, the Sr. Data Engineer role will contribute to the success in both the daily operations and long-term strategy of the organization's data assets. The optimal candidate brings a business-centric mindset to data architecture efforts and has a track record of being a growth enabler.
Job Responsibilities:

Design, build & maintain scalable data pipelines in Azure to ensure their compliance with up-time, security, and privacy.
Actively contribute to both data & application governance initiatives by designing and implementing policies, procedures, and best practices
Implement API-based integrations to support continuing increases in data volume and complexity
Collaborate with report developers/analysts and business teams to improve data models that feed BI tools and increase data accessibility.
Build and maintain the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using Python and SQL
Assist in the design of processes and systems to monitor data quality, ensuring production data is always accurate and available for key stakeholders and business processes that depend on it
Troubleshoot data pipeline related issues and oversee their resolution.
Identify ways to improve data reliability, efficiency, and quality.
Collaborate with all business units and development teams to develop strategy for long term data platform architecture.
Familiarity with one or more DevOps tools (Git, Jenkins, CI/CD, Jira)
Identify and integrate external data sources from various source formats.
Assist and oversee other projects as assigned

Qualifications/Skills :

Mastery in converting raw data into valuable datasets
Excellent prioritization skills
Excellent problem solving and troubleshooting skills
Process oriented with great documentation skills
Excellent oral and written communication skills with a keen sense of customer service

Education/Experience:

BS or MS degree in Computer Science or a related field
Microsoft DP-203 certification preferred
5+ years of database architecture and dimensional data modeling
2+ years assisting in Master Data Management efforts, including metadata management

Preferred Experience:

5-7+ years of data management experience
5+ years of data migration activities
5+ years of Python and SQL experience
3+ years working in an Agile development environment pairing DevOps with CI/CD pipelines
3+ years with data processing systems in Azure (Data Lake storage, Data Bricks, Data Factory, Event Hubs, etc

This is a full-time W2 opportunity with Amazee Global Ventures Inc. We welcome all qualified applicants to apply.
Amazee Global Ventures Inc, is an equal opportunity employer. We will not discriminate and will follow all measures to ensure no discrimination in employment, recruitment, advertisements for employment, compensation, termination, upgrading, promotions, and other conditions of employment against any employee or job applicant on the bases of race, color, gender, national origin, age, religion, creed, disability, veteran's status, sexual orientation, gender identity or gender expression. We are committed to providing an inclusive and welcoming environment for all members of our staff, clients, volunteers, subcontractors, vendors, and clients.
Job Type: Contract
Salary: Up to $60.00 per hour
Compensation package:

Hourly pay

Experience level:

10 years
11+ years

Schedule:

Monday to Friday

Ability to commute/relocate:

Irving, TX: Reliably commute or planning to relocate before starting work (Required)

Experience:

Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)

Work Location: In person"
Data Engineer Clinical Analytics,Mitchell Martin,"Hybrid remote in Addison, TX",Posted 30+ days ago,"$125,000 - $150,000 a year",https://www.indeed.com/rc/clk?jk=208012cafe38d5fd&fccid=56dffd077bee5a25&vjs=3,"Our client, A national health care establishment, is seeking a Data Engineer Clinical Analytics
  

Location: Addison, TX / Hybrid
  
Position Type: IT Full Time
  

Job Summary:

 The Data Engineer- Clinical Analytics is primarily focused on analytical processes with ability to implement database solutions and best practices in the realm of data science and machine learning projects. Essential software engineering skills with strong foundational knowledge on data movement and orchestration both on-premises and cloud environment. The Data Engineer supports and aligns with business decisions within client by analyzing raw data, constructing, and maintaining data systems, and improving data quality and efficiency. Implements programming languages to develop and test architectures that enable data operations for predictive (i.e., machine learning/AI) or prescriptive modeling.
  

Responsibilities:


Analyze, develop, combine raw information, and maintain various data sources
Improve data quality and efficiency to build data systems and pipelines
Identify opportunities for data acquisition and collaborate with Application owners and Subject Matter Experts (SME) to document data domain knowledge
Implement ETL methods to prepare both structured and unstructured data for predictive and prescriptive modeling
Leverage data serialization techniques to meet project needs for use in various reporting platforms
Collaborate with Business Intelligence (BI) ETL Developers/Data Architect, Data Scientists, Reporting Analysts, and Subject Matter Experts (SME) to understand business goals
Understand enterprise project life cycle and prepare for integration and user acceptance testing methods.
Produce technical documentation by following enterprise standards and guidelines
Participate in relevant information-sharing activities
Serve as escalation point for application support and troubleshooting
Proactive identification of issues and opportunities that will have an impact on the business use of reports and ensure managerial awareness
Daily review outstanding issues to assure that troubleshooting and resolutions are current
Ensure all changes comply with change management policies and procedures
This job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.

Job-Related Skills/Competencies:

Client Core Competencies of Service Mentality, Attention to Detail, Sense of Urgency, Initiative and Flexibility
Ability to make decisions or solve problems by using logic to identify key facts, explore alternatives, and propose quality solutions
Outstanding customer service skills as well as the ability to deal with people in a manner which shows tact and professionalism
The ability to properly handle sensitive and confidential information (including HIPAA and PHI) in accordance with federal and state laws and company policies
Strong SQL development and performance tuning skills
Competencies with Oracle, SQL Server, SSIS, Sybase, NoSQL, Python, Azure, Docker, Git, and Visual Studio
Experience with Data Lakes, Lake Houses, and ELT is preferred
Experience with Azure Client, Azure Data Factory, Azure Data Bricks, Azure Data Flow, and Azure Functions is preferred
Highly organized
Communication skills to be able to effectively speak and write in a clear and professional manner
Skilled at listening and providing feedback

Customarily has at least the following experience:

Customarily has at least three or more years in Software development / Data-Centric pipelines / Model-Centric pipelines
Relational Database experience
Documentation and publication

Salary Range: $125,000 - $150,000"
Data Engineer (Azure),Tiger Analytics,"Remote in Dallas, TX",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=a11a934648a4bbcb&fccid=cba01270e96bb012&vjs=3,"Tiger Analytics is a fast-growing advanced analytics consulting firm. Our consultants bring deep expertise in Data Science, Machine Learning and AI. We are the trusted analytics partner for multiple Fortune 500 companies, enabling them to generate business value from data. Our business value and leadership has been recognized by various market research firms, including Forrester and Gartner. We are looking for top-notch talent as we continue to build the best global analytics consulting team in the world.
 Responsibilities 

Design, implement, configure, and maintain Azure SaaS/PaaS/IaaS(Data bricks/ADF/Synapse/VMs/AKS etc.) Cloud Services for hosting wide range of complex projects.
Analyze business decisions related to hosting and make recommendations/estimates accordingly
Resolve issues and provide technical assistance on the Azure cloud-hosted environment
Create and maintain Cloud security strategies, policies, procedures, and documentation
Configure VMs and Web Applications
Coordinate and deploy software application releases to UAT and Production
Document issue resolutions and changes in cloud or system configurations
Perform and evaluate cost analyses and vendor comparisons of software/hardware systems to ensure cost-effective and efficiency and measures feasibility of various approaches and makes recommendations
Needs to have a continual improvement mindset while working within a team centric environment.
Apply advanced methods, theories and research techniques

 Requirements

Bachelor’s degree in Computer Science or similar field 
4+ years of experience in traditional and modern Big Data technologies (HDFS, Hadoop, Hive, Pig, Sqoop, Kafka, Apache Spark, hBase, Oozie, No SQL databases, PostgreSQL, GIT, Python, REST API, Snowflake, etc.)
Experience in Java/Python/Scala 
Experience extracting/querying/joining large data sets at scale 
Experience building data platforms using Azure stack 
Experience building data ingestion pipelines using Azure Data Factory to ingest structured and unstructured data 
Strong knowledge on Azure Storage schematics such as Gen1 and Gen2
Experience in harmonizing raw data into a consumer-friendly format using Azure Databricks 
Knowledge of Azure networking, security, key vaults, etc. 
Experience in data wrangling, advanced analytic modeling, and AI/ML capabilities is preferred 
Experience utilizing Snowflake to build data marts with the data residing in Azure storage is a plus 
Knowledge of SAS, Teradata, Oracle, or other databases a plus
Exposure with R and ML technologies a plus 
Strong communication and organizational skills

Benefits
 This position offers an excellent opportunity for significant career development in a fast-growing and challenging entrepreneurial environment with a high degree of individual responsibility."
Principal Data Engineer - AWS,Tiger Analytics,"Remote in Dallas, TX",EmployerActive 12 days ago,Full-time,https://www.indeed.com/rc/clk?jk=ca638abf8c5b4ad0&fccid=cba01270e96bb012&vjs=3,"Tiger Analytics is a fast-growing advanced analytics consulting firm. Our consultants bring deep expertise in Data Science, Machine Learning and AI. We are the trusted analytics partner for multiple Fortune 500 companies, enabling them to generate business value from data. Our business value and leadership has been recognized by various market research firms, including Forrester and Gartner. We are looking for top-notch talent as we continue to build the best global analytics consulting team in the world.
 The Big Data Engineer will be responsible for architecting, designing, and implementing advanced analytics capabilities. The right candidate will have broad skills in database design, be comfortable dealing with large and complex data sets, have experience building self-service dashboards, be comfortable using visualization tools, and be able to apply your skills to generate insights that help solve business challenges. We are looking for someone who can bring their vision to the table and implement positive change in taking the company's data analytics to the next level.
 Requirements

Bachelor’s degree in Computer Science or similar field
5+ years of experience in a Data Engineer role.
Experience with relational SQL and NoSQL databases like MySQL, Postgres.
Strong analytical skills and advanced SQL knowledge.
At least 4 plus years of hands on experience with AWS cloud services: EC2, EMR, Athena.
Atleast 4 plus years of hands on experience in Python.
Experience with object-oriented/object function scripting languages: Python, Java, Scala, etc.
Experience extracting/querying/joining large data sets at scale.
A desire to work in a collaborative, intellectually curious environment.
Strong communication and organizational skills.

Benefits
 This position offers an excellent opportunity for significant career development in a fast-growing and challenging entrepreneurial environment with a high degree of individual responsibility."
Senior Data Engineer - Kafka,Republic Finance,"Plano, TX 75024",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=8330a270961f647d&fccid=a707bde58b3deaa0&vjs=3,"Overview and Responsibilities: 
 
   At Republic Finance, we are building a leading consumer lending company. In business for more than 70 years, we are proud to be a trusted lender in over 250 communities across the Central and Southeastern United States! We specialize in providing flexible lending solutions and incomparable customer service. Driven by our shared mission to pursue excellence for our team, our customers, and our performance, Republic Finance is continuously improving our online customer offerings in tandem with opening more branches in new states each year. We also regularly promote from within and enjoy giving back to the communities we serve. In a nutshell, our company culture is about helping customers, investing in our employee's future, and ensuring that our overall performance makes an impact on our community.
 


 The Sr. Data Engineer plays vital within Data Management & Analytics group. Sr. Data Engineer works closely with Data Analyst & Architect, multi-functional teams and develop data streaming solutions that support our organization's objectives and goals from inception to closure. This role will be responsible for the overall use and implementation of Kafka components including the platform, observability, governance, standard processes, and solution development. An excellent understanding of Kafka principles and enterprise integration patterns is required. Job responsibilities are as follows:
 


 Primary responsibilities are focused on the Analysis, Design, Development, testing of features, and implement solutions using Confluent Kafka.
 Apply Confluent Kafka API lifecycle development and management.
 Administer and improve Kafka use throughout our organization including Kafka Producers, Kafka Consumers, Kafka Connect, KsqlDB, KStreams, and custom implementations.
 Work with multiple teams to ensure best use of Kafka and data-safe event streaming.
 Understand and apply event-driven architecture patterns and Kafka standard processes. Enable development teams to do the same.
 Define & Deploy API Governance & Monitoring processes.
 Unit test to confirm that solutions meet requirements outlined in the design documentation.
 Maintain and enhance Confluent Kafka architecture, Confluent Kafka design principles, and CI/CD Deployment procedures.
 Model system behaviors using standard process methods for communicating architecture and design.
 Ensure unit, system, integration, stress, and user acceptance testing are in alignment with architecture.
 Assist developers in choosing correct patterns, event modeling, and ensuring data integrity.
 Continuous learning to be a Confluent/Kafka domain expert.
 Work with Kafka API's (e.g., metadata, metrics, admin) to provide pro-active insights and automation.
 Perform regular reviews of performance data to ensure efficiency and resiliency.
 Contribute regularly to event-driven patterns, standard processes, and guidance.
 Review feature release and change logs for Kafka, and other related components to ensure best use of these systems across the organization.
 Work with leads to ensure all teams are aware of technology changes and impact.
 Acquire a deep understanding of source and sink connector technical details for a variety of platforms including Snowflake, Sales Force, MongoDB, PostgreSQL, MS SQL Server, Azure, and others as required.
 Manage a team of data engineers and provide leadership, guidance, and support to ensure that projects are delivered on time and within budget.
 Requirements: 
 
10+ years proven experience in data engineering.
 6+ years demonstrated ability with end-to-end design, development, and administration of services for Kafka.
 Proficient understanding of Kafka Architecture
 Solid understanding of Kafka (Consumption, publishing, and streaming) architecture and integrations is required.
 Experience in Spark with Scala and processing of streamed data from Kafka.
 Strong understanding and experience with security implementations (e.g., SSL/mutual SSL, Kerberos).
 Familiar with 3rd Party Confluent Kafka Connectors, Kafka Connect and its connectors for integrating with external systems.
 Development experience using Confluent Kafka producers, consumers, and streams.
 Experience with building streaming applications with Confluent Kafka
 Experience with Java coding, CI/CD processes, microservices is required.
 Good exposure to various Azure cloud platforms to play a key role in Application Modernization
 Knowledge of programming languages such as Java, Scala, and Python, as well as experience with the Kafka API for these languages.
 Significant experience in containers, micro services life cycle, Spring modules, maven build scripts etc.
 Experience in CI/CD, DevOps tool chain, GIT, docker, Jira, and a test-driven approach to agile delivery.
 Ability to participate in and contribute to code management in GitHub including actively collaborating in peer-reviews, feature branches, and resolving impediments and commits.
 Understanding of message queuing and messaging patterns.
 Knowledge of modern architectures based on micro services, REST APIs, NoSQL stores (e.g., Cassandra), and event-based architecture is preferred.
 Ability to adapt to a fast-paced, constantly evolving environment, meet targets and attention to detail.
 Ability to work collaboratively with multi-functional teams.
 Experience with Agile methodologies and project management.
 Experience working with Java, Python, SQL, and others.
 Knowledge of relevant technologies and tools, such as SQL, Hadoop, NoSQL, and cloud computing platforms
 Demonstrated strong attention to detail, quality, time management and user focus.
 Good communicator with problem solving approach and focus on process improvement.
 Outstanding communication, facilitation, mediation, and coaching skills.
 Consistently demonstrates clear and concise written and verbal communication skills.
 Good interpersonal skills, ability to interact with Senior Management
 Highly self-motivated with a strong sense of initiative
 Benefits: 
  We offer a competitive compensation and benefits package including:

 Health/Dental/Vision
 Paid Time Off (PTO)
 401 (K) and employer match
 Company provided Life Insurance & Long Term Disability

 Additional benefits with Republic Finance include:

 Employee of the Month Program
 Philanthropic support for charities such as Juvenile Diabetes Research Foundation and the American Cancer Society
 Professional offices with a friendly team environment



 Republic Finance, LLC is an Equal Opportunity Employer and does not discriminate on the basis of race, sex, color, religion, national origin, age disability or veteran status in employment opportunities and benefits. Republic Finance, LLC maintains a Drug-Free Workplace."
Senior Data Platform Engineer (Hybrid),Apixio,"Hybrid remote in Dallas, TX",Posted 14 days ago,"$120,000 - $185,000 a year",https://www.indeed.com/rc/clk?jk=eb67c36d43083536&fccid=d709010bf50f2482&vjs=3,"Who We Are:
 Apixio is advancing healthcare with data-driven intelligence and analytics. Our Artificial Intelligence platform gives organizations across the healthcare spectrum the power to mine clinical information at scale, creating novel insights that will change the way healthcare is measured, care is delivered, and discoveries are made.



The Opportunity at Apixio:
 Apixio is a healthcare analytics company that leverages artificial intelligence and big data to improve healthcare outcomes. We are seeking a talented Senior Data Platform Engineer to join our team and help build and maintain our data platform. As a Senior Data Platform Engineer at Apixio, you will work on a fast-paced team of talented individuals who are dedicated to improving healthcare. You will have the opportunity to lead and mentor other data platform engineers and work closely with data analysts and data scientists to enable both analytics and AI models.
 Who You Are:
 You are an experienced data platform engineer with multiple years of ETL experience and coding expertise in Scala, Java, and Python. You have experience working with one or more of Spark, Airflow, Kafka, MySQL, Cassandra, Delta Lake, and Data Bricks. You are familiar with distributed systems, messaging queues, NoSQL and SQL databases, API design, microservice architecture, and streaming architecture. You are a problem solver who enjoys collaborating with others to build innovative solutions. You have excellent communication and collaboration skills.
 What You Will Own:
 As a Senior Data Platform Engineer at Apixio, you will own the maintenance, design, and implementation of our data platform. This will include data pipelines, ETL workflows, OCR, developing and optimizing our internal data lakehouse, and ensuring data security and compliance with regulatory requirements. You will work closely with the application teams, data analysts, and data scientists to provide data access and enable analytics. You will automate processes and develop tools to improve the efficiency of the data platform. You will lead and mentor other data platform engineers, stay current with emerging trends and technologies in data engineering, and work to incorporate them into the Apixio data platform.
 In addition to the above, you will also be responsible for:

Maintaining, designing, and implementing scalable, reliable, and high-performance data architectures
Developing and implementing best practices for data integration, data quality, and data governance
Ensuring the scalability, reliability, and security of the data platform
Collaborating with other teams at Apixio to understand their data needs and develop solutions to meet those needs
Managing and optimizing cloud-based infrastructure for the data platform
Keeping up-to-date with emerging technologies and trends in data engineering and healthcare tech

What You Bring to the Table:

Bachelor's or Master's degree in Computer Science, Information Systems, or a related field
5+ years of experience in data platform engineering with coding expertise in Scala, Java, and Python
Experience with technologies such as Spark, Airflow, Kafka, MySQL, Cassandra, Delta Lake, and Data Bricks
Experience with distributed systems, messaging queues, NoSQL and SQL databases, API design, microservice architecture, and streaming architecture
Experience leading and mentoring other engineers
Strong problem-solving and analytical skills
Excellent communication and collaboration skills
Nice to have: healthcare experience and familiarity with healthcare tech standards like x12 EDI, HL7 FHIR, CCDA, and V2 messaging



   The salary range below is for Base Salary. Total compensation also includes benefits and variable compensation. Compensation will be determined based on several factors including, but not limited to, skill set, years of experience, and the employee’s geographic location.
  
 Base Compensation

    $120,000—$185,000 USD
  


 We recognize that people come with experience and talent beyond just the technical requirements of a job. If your experience is close to what you see listed here, please consider applying. Diversity of experience and skills combined with passion is a key to innovation and excellence. Therefore, we encourage people from all backgrounds to apply to our positions. Your skills and background may be more translatable to this role than you initially thought. Allow us the opportunity to get to know you. Please let us know if you require accommodations during the interview process.
 What Apixio can offer you:

Meaningful work to improve healthcare
Competitive compensation
Exceptional benefits, including medical, dental and vision, FSA
401k with company matching
Generous vacation policy
A hybrid work schedule (2 days in office & 3 days work from home) (Note: If the position is designated as REMOTE it will stay REMOTE)
Modern open office in beautiful San Mateo, CA; Los Angeles, CA; San Diego, CA; Austin, TX and Dallas, TX
Subsidized gym membership
Catered, free lunches
Parties, picnics, and wine-downs
Free parking

We take your privacy very seriously. Please review our privacy policy to see exactly how we protect your information here
 We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We are proud to be an equal opportunity workplace.
 Apixio will consider for employment qualified applicants with criminal histories pursuant to the San Francisco Fair Chance Ordinance subject to the requirements of all state and federal laws and regulations.
 If you are a recruiter or placement agency, please do not submit resumes to any person or email address at Apixio prior to having a signed agreement from Talent Acquisition. Apixio is not liable for and will not pay placement fees for candidates submitted by any agency other than its approved recruitment partners. Furthermore, any resumes sent to us without an agreement in place will be considered your company's gift to Apixio and may be forwarded to our recruiters for their attention and no fee will be paid.


 LI-RB1"
Data Center Design Mechanical Engineer,Garver,"Dallas, TX 75202 (City Center District area)",Posted 30+ days ago,,https://www.indeed.com/rc/clk?jk=c6d2ab416cf22669&fccid=6abbc3f4cb2d5388&vjs=3,"As part of the Buildings Group for Garver, this 
  Mechanical Engineer will be responsible for the delivery of various Data center/Mission Critical projects. Specifically, this responsibility will include a variety of projects related to investigating, planning, design, and commissioning of:
 

Air distribution, hydronic and automated temperature controls systems
Chiller plants
Alternative energy solutions


  In addition, this role will include coordination with other support disciplines, and coordination with regional offices. Assisting project managers in management of projects. Following quality assurance and quality control plans. Travel to project locations will be required.
 


Abilities and attributes needed for this position:


Collaborate with multi-disciplinary project teams to develop drawing and specification documents.
Design complex electrical medium voltage and low voltage distribution systems, as well as electrical building systems.
Perform project management activities, including proposal writing, budgeting, and client interactions.
Attend and lead client meetings.
Ability to collaborate with internal and external design, client, and construction team members.


Requirements:


Bachelor’s degree in mechanical engineering or architectural engineering with a focus on mechanical building systems.
Minimum of 5 years of experience in designing mechanical systems for mission-critical/data center buildings.
Registered Professional Engineer (PE) certification.
Strong knowledge of mechanical system and energy codes.
Proficiency in Building Information Modeling using Revit.


Preferred Skills:


Experience with short circuit coordination and arc flash studies.
Background in mission-critical/data center projects.
Additional credentials such as LEED and Uptime ATD are preferred.



Grow With Us



    Garver offers its employees programs such as company-paid professional memberships, company support for industry licenses and continuing education opportunities that foster a progressive atmosphere. Garver provides the tools, resources, and environment to develop leaders, stimulate ideas, and accomplish projects. By offering highly competitive salary packages, attractive benefits, and a comprehensive wellness program; Garver walks the talk when it comes to work-life balance.
   


    Founded in 1919, Garver is an employee-owned multidisciplined engineering, planning, and environmental services firm with more than 1,000 employees across the United States. Offering a wide range of services focused on aviation, buildings, construction, enterprise solutions, federal, survey, transportation, water, and wastewater, Garver sits in the top 100 of the Engineering News-Record's prestigious Top 500 Design Firms list and is consistently recognized as a best firm to work for. Learn more at GarverUSA.com.
   


Garver is committed to providing equal employment opportunities to all applicants and employees. Our employment practices are based upon an individual's capabilities and qualifications without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or any other category protected by law.




#LI-SM1"
Experienced Civil Engineer - Data Center (Remote),Olsson,"Remote in Dallas, TX",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=fbaf4b68f16d4254&fccid=d19644165ec38b40&vjs=3,"Company Description
  We are Olsson, a team-based, purpose-driven engineering and design firm. Our solutions improve communities and our people make it possible.
 Our most meaningful asset is our people, and we are dedicated to providing an environment where they can continue to learn, grow, and thrive. Our entrepreneurial spirit is what has allowed us — and will continue to allow us — to grow. The result? Inspired people, amazing designs, and projects with purpose.



 Job Description
  Olsson provides multidisciplinary design services for some of the largest and most forward-thinking and desirable companies in the world to work for. The large hyperscale data center campuses we design throughout the U.S. will give you the opportunity to work on some of the largest and most complex engineering-driven projects being built today. Our clients are relationship based and truly value the work we do for them, affording us the opportunity to contribute to society’s technological and connected community through the design of the critical infrastructure that is the foundation of these projects.
 As an engineer on our Data Center Civil Team, you will be a part of the firm’s largest and most complex projects. You will serve as a project manager on some projects and lead design engineer on others. Prepare planning and design documents, process design calculations, and develop and maintain team and client standards. You may lead quality assurance/quality control and act as an advisor on complex projects. You will also coordinate with other Olsson teams, professional staff, technical staff, clients, and other consultants.
 You may travel to job sites for observation and attend client meetings.
 We have multiple openings at varying experience levels due to growth of this team and will consider candidates interested in being located out of any of our Olsson office locations or working remotely.



 Qualifications
  You are passionate about:

 Working collaboratively with others
 Having ownership in the work you do
 Using your talents to positively affect communities
 Solving problems
 Providing excellence in client service

 You bring to the team:

 Strong communication skills
 Ability to contribute and work well on a team
 Bachelor's Degree in civil engineering
 At least 6 years of related civil engineering experience
 Proficient in Civil 3D software
 Must be a registered professional engineer

 Additional Information
  Olsson is a nationally recognized, employee-owned firm specializing in planning and design, engineering, field services, environmental, and technology. Founded in 1956 on the very mindset that drives us today, we’re here to improve communities by making them more sustainable, better connected, and more efficient. Simply put, we work to leave the world better than we found it.
 As an Olsson employee, you’ll receive our traditional benefits package (health care, vision, dental, paid time off, etc.), plus you’ll:

 Become an owner in the company after your first year through our Employee Stock Ownership Plan (ESOP)
 Engage in work that has a positive impact in communities
 Receive an excellent 401(k) match
 Participate in a wellness program promoting balanced lifestyles
 Benefit from a bonus system that rewards performance
 Have the possibility for flexible work arrangements

 Olsson is an EEO employer. We encourage qualified minority, female, veteran and disabled candidates to apply and be considered for open positions. We do not discriminate against any applicant for employment, or any employee because of race, color, religion, national origin, age, sex, sexual orientation, gender identity, gender, disability, age, or military status.
 #LI-LA1
 #LI-Remote"
Senior Civil Engineer - Data Center (Remote),Olsson,"Remote in Dallas, TX",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=f553a3d181432b15&fccid=d19644165ec38b40&vjs=3,"Company Description
  We are Olsson, a team-based, purpose-driven engineering and design firm. Our solutions improve communities and our people make it possible.
 Our most meaningful asset is our people, and we are dedicated to providing an environment where they can continue to learn, grow, and thrive. Our entrepreneurial spirit is what has allowed us — and will continue to allow us — to grow. The result? Inspired people, amazing designs, and projects with purpose.



 Job Description
  Olsson provides multidisciplinary design services for some of the largest and most forward-thinking and desirable companies in the world to work for. The large hyperscale data center campuses we design throughout the U.S. will give you the opportunity to work on some of the largest and most complex engineering-driven projects being built today. Our clients are relationship based and truly value the work we do for them, affording us the opportunity to contribute to society’s technological and connected community through the design of the critical infrastructure that is the foundation of these projects.
 As an experienced engineer on our Data Center Civil Team, you will be a part of the firm’s largest and most complex projects. You will serve as a project manager on some projects and lead design engineer on others. Prepare planning and design documents, process design calculations, and develop and maintain team and client standards. You may lead quality assurance/quality control and act as an advisor on complex projects. You will also coordinate with other Olsson teams, professional staff, technical staff, clients, and other consultants.
 You may travel to job sites for observation and attend client meetings.
 We have multiple openings at varying experience levels due to growth of this team and will consider candidates interested in being located out of any of our Olsson office locations or working remotely.



 Qualifications
  You are passionate about:

 Working collaboratively with others
 Having ownership in the work you do
 Using your talents to positively affect communities
 Solving problems
 Providing excellence in client service

 You bring to the team:

 Strong communication skills
 Ability to contribute and work well on a team
 Bachelor's Degree in civil engineering
 At least 6 years of related civil engineering experience
 Proficient in Civil 3D software
 Must be a registered professional engineer

 Additional Information
  Olsson is a nationally recognized, employee-owned firm specializing in planning and design, engineering, field services, environmental, and technology. Founded in 1956 on the very mindset that drives us today, we’re here to improve communities by making them more sustainable, better connected, and more efficient. Simply put, we work to leave the world better than we found it.
 As an Olsson employee, you’ll receive our traditional benefits package (health care, vision, dental, paid time off, etc.), plus you’ll:

 Become an owner in the company after your first year through our Employee Stock Ownership Plan (ESOP)
 Engage in work that has a positive impact in communities
 Receive an excellent 401(k) match
 Participate in a wellness program promoting balanced lifestyles
 Benefit from a bonus system that rewards performance
 Have the possibility for flexible work arrangements

 Olsson is an EEO employer. We encourage qualified minority, female, veteran and disabled candidates to apply and be considered for open positions. We do not discriminate against any applicant for employment, or any employee because of race, color, religion, national origin, age, sex, sexual orientation, gender identity, gender, disability, age, or military status.
 #LI-LA1
 #LI-Remote"
Senior Electrical Engineer - Data Center Team,Harley Ellis Devereaux,"Dallas, TX 75201",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=e3d59ea06d1bc9f9&fccid=b8b7adf11cdd6e15&vjs=3,"PRIMARY FUNCTION
 Primary responsibilities include providing for the design and technical systems for large, complex projects from schematics through construction administration.  TYPICAL DUTIES

 Responsible for building system concepts and documentation process from schematics through construction administration phases within the discipline.
 It is expected that the Electrical Engineer in regular coordination with Supervisor in project development and performance.
 Electrical Engineer shall have a proficient knowledge of primary sectors of design including:
      
 Power Distribution
 Lighting and Controls
 Fire Alarm
 Specification writing and editing.
 Energy conservation and sustainability/report technical writing.

 Function as Project Discipline Team Leader on large, complex projects when assigned.
 Responsible for directing and overseeing project team members within their own discipline. Level 4 is responsible for monitoring and executing team compliance with project budget.
 Prepare and monitor project status reports.
 Coordinate with Electrical Engineering Discipline Leader in preparing project Man-hour Estimates.
 Prepare and document required code research for project.
 Participate in the development of the project cost model and design to it.
 Develop and maintain Electrical Basis of Design Journal throughout the life of the project.
 Conduct material and product research as required for project development.
 Attend project meetings as necessary.
 Interface with other Project Discipline Team Leaders.
 Respond to client questions/requests within 24 hours.
 Document interpretation and submittal reviews during bidding and construction administration.
 Monitor and mentor staff to produce quality architectural and engineering services within a project team concept.
 Perform other duties as assigned by the supervisor.

 TYPICAL DUTIES - NON-PROJECT RELATED

 Mentor support engineers to help prepare them for greater project responsibilities.
 Provide regular feedback to the Electrical Engineering Discipline Leader on performance of support engineers.
 Identify opportunities to improve quality and services, and participate in the implementation.
 Participate in in-house training activities.
 Participate in related professional organizations and activities.
 Contribute to department discussions on field feedback, lessons learned, new technology or developments encountered.
 Offer recognition to those staff members observed doing excellent work and/or things beyond their job expectations.

 SKILL, KNOWLEDGE, EDUCATION AND EXPERIENCE

 Proven experience working on mission critical/data center projects.
 Bachelor's degree in Electrical Engineering and PE licensure required.
 LEED Accredited preferred.
 Minimum six years' experience in A/E industry preferred.
 Extensive knowledge of all aspects of professional services from schematic design through project close-out, including design and technical expertise.
 A comprehensive understanding of the coordination aspects and related requirements of all design disciplines.
 Proficiency in short circuit and selective coordination calculation. Utilization of EDSA, SKM or other analytical modeling software preferred.
 Excellent written/ verbal communication and strong organizational skills.
 Possess the ability to motivate and mentor staff, and delegate work assignments.
 Computer and CADD/Revit literate.
 Very detail-oriented, self-motivated, enthusiastic and flexible.
 Ability to work well with others under deadline situations.

 PHYSICAL REQUIREMENTS

 Capable of traveling to and from project sites for attending client, project and construction meetings.
 Ability to access existing and new project sites for observation, investigation and evaluation purposes.
 Ability to use equipment for communication and documentation purposes.
 Visual acuity to perform responsibilities.

 #LI-JK1"
