job_title,company,job_location,post_date,salary,job_url,job_description
Data Platform Engineer,LyondellBasell Industries,"Hybrid remote in Houston, TX 77010",Posted 30+ days ago,,https://www.indeed.com/rc/clk?jk=7a9528566d45114f&fccid=5938580c9c7de4d3&vjs=3,"Location: Houston, TX, US, 77010 
    







     Req ID: 82614 
    







     Facility: One Houston Center-130 
    







     Department: Data Platform 
    







     Division: Innovation 
    








LyondellBasell



 Basic Function


 LyondellBasell has fully committed to achieving its vision as “The Chemical Company of the Future” and an industry leader in the areas of Sustainability and Customer Experience. The Digital Enterprise that will act as the foundation for enabling this vision will be built upon three pillars: A modern and extensible technology architecture, an ERP backbone that supports new business models, and a team of talented technologists that are empowered to build innovative solutions and digital products.


At the intersection of these pillars, the Data & Analytics Center of Excellence is building the data foundation and a catalog of data products, analytical applications, and enterprise services that give users across our company the tools, data, and guidance to generate insights.


The Data Platform Engineer is part of the team responsible for providing and supporting a modern, scalable and secure data platform for business intelligence, data science and analytics at scale.




 Roles & Responsibilities



Deployment, configuration, support and maintenance of cloud resources on the data platform to support data and analytics at scale and the delivery of data products and services.
Ensure availability, performance and scalability of the data platform.
Help drive automation of platform and self-service for data consumers.
Work with multiple teams both inside and outside the Data & Analytics CoE, such as the Data Engineers, Product teams, Enterprise Architecture team, Cyber Security etc. in implementing end-to-end solutions on the data platform.
Work with Cyber Security team to ensure data platform adheres to security standards.
Implement recommendations for performance, cost, compliance, security etc.
Contribute to the evaluation of new technologies, vendor products and services.
Implement data protection options, including HA and DR protection in Azure.
Configure monitoring and alerting for both availability and performance of the data platform.
Provide input to report on metrics associated with the performance and availability of data platform services and products.
Contribute to continuous improvements, practices, and operational efficiencies within the team.





Min. Qualifications



Bachelor’s degree in Computer Science, Information Systems, Engineering or equivalent experience in a relevant field
10+ years of relevant work experience in the IT industry
3+ years of experience designing, deploying and configuring Azure services.
3+ years of experience supporting cloud environments including IaaS and PaaS
3+ years of experience working with operating systems like UNIX, Linux and Windows server.
Hands on experience using the Azure administration portal and Azure CLI
Proficiency with PowerShell, Python or other scripting languages
Experience in writing SQL queries and Stored Procedures
Knowledge of the Microsoft Enterprise software products and services
Understanding of data flows, data architecture, ETL and processing of structured and unstructured data
Familiarity with database methodologies and various relational and NoSQL database technologies
Experience in resolving issues with Azure resources.
Knowledge of DevOps and Agile concepts & development principles including continuous integration & continuous delivery (CI/CD).
Ability to troubleshoot problems in a diverse and challenging environment





Preferred Qualifications



Microsoft Azure Cloud Platform certification - Administrator or Architect level
Hands on experience deploying and managing Microsoft Azure PaaS services, such as but not limited to Azure SQL, Azure Synapse, Azure Data Lake Store, Azure Data Factory and Azure Kubernetes Service (AKS)
Experience of Reporting and Analytics tools such as Power BI and Tableau
Experience with global enterprise environment or major consulting firm.
Familiarity with Agile and/or Scrum methods of delivery
Knowledge of enterprise ETL tools like Azure Data Factory, SSIS, Informatica or similar.
Experience with CI/CD tools (Git, Azure DevOps, Jenkins, TFS, Maven, Nexus…)
Data Management, Data Integration or Data Engineering experience.
Knowledge of at least one other cloud hosting solution in addition to Azure (e.g., Google, AWS)
Business Continuity or Disaster Recovery planning experience
Understanding of networking concepts (SSL configurations, vnets, nsg, subnets…)

#LI-SS1
#LI-Hybrid




 Competencies



         Builds effective teams
        

          Collaborates
        

          Cultivates innovation
        

          Customer focus
        

          Demonstrates courage
        

          Drives results
        

          Ensures accountability
        

          Instills trust and exemplifies integrity
        





We are LyondellBasell – a leader in the global chemical industry creating solutions for everyday sustainable living. Through advanced technology and focused investments, we are enabling a circular and low carbon economy. Across all we do, we aim to unlock value for our customers, investors and society. As one of the world’s largest producers of polymers and a leader in polyolefin technologies, we develop, manufacture and market high-quality and innovative products for applications ranging from sustainable transportation and food safety to clean water and quality healthcare. For more information, please visit www.lyondellbasell.com or follow @LyondellBasell on LinkedIn.


Must be at least 18 years of age and must be legally authorized to work in the United States (US) on a permanent basis without visa sponsorship.


LyondellBasell does not accept or retain unsolicited résumés or phone calls and/or respond to them or to any third party representing job seekers.


LyondellBasell is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, age, veteran status, and other protected characteristics. The US EEO is the Law poster is available here."
Data Engineer Senior Consultant (Clearance Required),Deloitte,"Houston, TX",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=544a9838fb67c0c7&fccid=9e215d88a6b33622&vjs=3,"In this age of disruption, organizations need to navigate the future with confidence by tapping into the power of data analytics, robotics, and cognitive technologies such as Artificial Intelligence (AI). Our Strategy & Analytics portfolio helps clients leverage rigorous analytical capabilities and a pragmatic mindset to solve the most complex of problems. By joining our team, you will play a key role in helping to our clients uncover hidden relationships from vast troves of data and transforming the Government and Public Services marketplace.
 

Work you'll do

 The Data Engineer will design future-state, modern data architecture for transformation at the enterprise level using advanced architectural principles. Using tools such as Snowflake and/or Databricks, they will also work with cutting-edge DevOps technologies, develop advanced analytics products, and apply data and statistical programming tools to enterprise data to advance and enable key mission outcomes within environments (GCP, AWS, Azure).
 

The team 

 Deloitte's Government and Public Services (GPS) practice - our people, ideas, technology and outcomes-is designed for impact. Serving federal, state, & local government clients as well as public higher education institutions, our team of over 15,000+ professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise.
 
 The GPS AI & Data Engineering offering is responsible for developing advanced analytics products and applying data visualization and statistical programming tools to enterprise data in order to advance and enable the key mission outcomes for our clients. Our team supports all phases of analytic work product development, from the identification of key business questions through data collection and ETL, and from performing analyses and using a wide range of statistical, machine learning, and applied mathematical techniques to delivery insights to decision-makers. Our practitioners give special attention to the interplay between data and the business processes that produce it and the decision-makers that consume insights.
 
 Qualifications
 
 Required:
 


Minimum Active Top Secret Level Security Clearance



5+ years of professional experience in data engineering (SQL).



5+ years of experience designing and developing real time ETL architecture for real time predictive analytics.



5+ years of experience with Databricks, Snowflake, or AWS



Bachelor's degree in Computer Science, Engineering, Mathematics or other business-related field

 Preferred:
 


3+ years of relevant consulting or industry experience



Creativity and innovation - desire to learn and apply new technologies, products, and libraries



Prior professional services or federal consulting experience

 How you'll grow
 
 At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there's always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career.
 
 The wage range for this role takes into account the wide range of factors that are considered in making compensation decisions including but not limited to skill sets; experience and training; licensure and certifications; and other business and organizational needs. The disclosed range estimate has not been adjusted for the applicable geographic differential associated with the location at which the position may be filled. At Deloitte, it is not typical for an individual to be hired at or near the top of the range for their role and compensation decisions are dependent on the facts and circumstances of each case. A reasonable estimate of the current range is $97,000 to $181,000
 
 #LI-JRK"
Big Data Integration Engineer,KBR,"Remote in Houston, TX 77002",Posted 20 days ago,Full-time,https://www.indeed.com/rc/clk?jk=2dfbf0c5302913ff&fccid=cbfa56f19cc95796&vjs=3,"Title: Big Data Integration Engineer
 
 ABOUT THIS POSITION
 The successful candidate will be part of the KBR team supporting the Test Resource Management Center’s (TRMC) Big Data (BD) and Knowledge Management (KM) Team deploying BD and KM systems for DoD testing Ranges and various acquisition programs.

 This is being hired nationwide as it is a remote work capable position. The candidate can either work in one of KBR’s facilities or work from home, assuming the candidate has a stable internet connection.

 Responsibilities: 

Deployment and integration of a highly visible data analytic project called Cloud Hybrid Edge-to-Enterprise Evaluation Test & Analysis Suite (CHEETAS) at multiple DoD ranges and labs
 Work with the data science and software engineering team members to support our customers by demonstrating the ‘art of the possible’ with insights gained from analyzing DoD Test & Evaluation data
 Deploy and configure Big Data and Knowledge Management tools in an enterprise environment
 Configure and troubleshoot a variety of Big Data ecosystem tools
 Work with a wide range of stakeholders and functional teams at various levels of experience
 Become a CHEETAS deployment subject matter expert
 Act as a critical part of our technical team responsible for deploying CHEETAS within customer environments
 Work closely with system administrators and software developers to communicate, document and ultimately resolve deployment issues as they arise
 Provide deployment services to various DoD testing Ranges and acquisition programs
 Deploy CHEETAS within disparate environments (on different non-standard hardware stacks and integrated into different existing ecosystems) sometimes located within DoD vaults with no outside internet connectivity
 Act as the frontline interface that customers will have when first experiencing CHEETAS within their DoD Range and lab environments


 This requisition will be used to hire multiple individuals 
Entry level Integration Engineers will NOT be considered due to the breadth of knowledge necessary to be successful in the position. This position is anticipated to require travel of 25% with surges possible up to 50% to support end users located at various DoD Ranges and Labs across the United States. 

Come join the KBR BDKM team and be a part of the award-winning team responsible for revolutionizing how data analysis is performed across the entire Department of Defense!

 BASIC QUALIFICATIONS

 This position requires a bachelor's degree in a STEM Computer Science, Data Science, Statistics or related, technical field, and 7-10 years of experience. Entry level Integration Engineers will NOT be considered.
 Previous experience must include five (5) years of hands-on experience in big data environments.
 Previous experience must include three (3) years of hands-on experience with Kubernetes. Experience in the integration with and configuration of: Hadoop, SQL Server Big Data Cluster, Kubernetes, CentOS, Ubuntu, RedHat, Windows Server, VMWare, etc.)
 Active or Current Secret Clearance required - Top Secret Clearance preferred.


 Knowledge / Skills / Abilities:

 Experience with installation, configuration, integration with and usage of the following tools and technologies: Helms Charts, YAML, Kubernetes, Kubectl, Kubernetes IDE, NFS, SMB, S3, SQL Server, Windows Server, Windows 10/11, Linux (CentOS, Ubuntu, RedHat), Hadoop.
 Must be prepared to learn new business processes or CHEETAS application nuances every Agile sprint release (roughly every 6 weeks) prior to deploying to customer sites.
 Experience with working in distributed team environment is preferred.
 Ability to problem solve, debug, and troubleshoot while under pressure and time constraints is required.
 Ability to communicate effectively about technical topics to both experts and non-experts at both the management and technical level is required.
 Excellent interpersonal skills, oral and written communication skills, and strong personal motivation are necessary to succeed within this position.
 Ability to work independently and provide appropriate recommendations for optimal design, analysis, and development.
 Excellent written and verbal communications skills are required, as the Integration Engineer will be in frequent contact with the project technical lead, be taking direction from various government leads, and will frequently be interacting with end users to gather requirements and implement solutions while away from other team members.
 Ability to teach and mentor engineers with a variety of skill levels and backgrounds is a plus.
 Excellent testing, debugging and problem-solving skills are required to be successful in this position.
 Experience designing, building, integrating with and maintaining both new and existing big data systems and solutions.

 ADDITIONAL QUALIFICATIONS

 The preferred candidate will have experience working in government/defense labs and their computing restrictions.
 Knowledge of the Test and Training Enabling Architecture (TENA), the Joint Mission Environment Testing Capability (JMETC), and Distributed Testing and Training is a plus.
 Experience working with major DoD Acquisition programs such as Joint Strike Fighter (JSF) or Missile Defense Agency (MDA) is a plus.
 Knowledge of DoD Cybersecurity policies is a plus.


 KBR is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law."
Senior SAP Data Engineer,The Friedkin Group,"Houston, TX 77077 (West Oaks area)",Posted 15 days ago,Full-time,https://www.indeed.com/rc/clk?jk=b6ebfb8610f01325&fccid=9b2ecf99472139e7&vjs=3,"External Description: 
 
 LIVING OUR VALUES 


  All associates are guided by Our Values. Our Values are the unifying foundation of our companies. We strive to ensure that every decision we make and every action we take demonstrates Our Values. We believe that putting Our Values into practice creates lasting benefits for all of our associates, shareholders, and the communities in which we live.
 


 JOB SUMMARY


   The Sr. SAP Data Engineer is a member of the Data Science and Analytics Team who is responsible for the execution of GST’s Reporting & Analytics strategy. This Sr. SAP Data Engineer is involved in all phases of the analytic projects, from requirements gathering, data architecture, integration guidance, and development and support artifacts. 
 
This Sr. SAP Data Engineer will support SAP BW/HANA design and development efforts. The ideal candidate has the ability to mentor and coach internal and external resources in maintainable development practices and code reviews. This person will demonstrate an ability to manage complex, high-quantity and potentially contradictory information to effectively solve problems, applies knowledge of the business to advance organizational goals, and intuitively navigates complex policy, people and process-related organizational dynamics.


 ESSENTIAL FUNCTIONS


 Collaborate with Business and IT Functional experts to understand business requirements or issues, perform gap analysis in the SAP BW/4 HANA environment and recommend/implement process and/or technology improvements to optimize current reporting environment. 
Hands-on expertise in data architecture, modeling, integration, quality, security and BI/Analytics capabilities with BW/4HANA development objects and integrations end-to-end.
 Gather requirements and create Functional Design/Technical Design specifications.
 Project life-cycle leadership and support for Design, Development, System integration/UAT cycles and Prod Cutover, Post-Go live support, and Environment strategy.
 SAP Functional knowledge of Sales and Distribution, Procurement, Materials Management, Production Planning, and Finance AP/AR/GL and SAP VMS (helpful) for Analytics
 Strong experience in HANA studio and HANA Development.
 Responsible for performance tuning of BW/4HANA utilizing best practices, in collaboration with other IT teams.
 BW/4HANA object development expertise, BW ABAP Coding/Routines, BW Web Cockpit/Monitoring, Process Chains, Content installs, Data Tiering Optimization, Transports and issues analysis/resolution, SAP support messages
 BW Support Pack upgrades/Post install Steps, OSS note analysis/application.
 S/4HANA Embedded Analytics, CDS View Development, Extractor development/ODP
 SAP Data Services knowledge, SAP & Non-SAP Systems integration with BW.
 Execution of POCs for analytic tools.
 Leads and executes incidents resolution, the delivery of minor/monthly and major SAP BI/BW enhancement release cycles, and small projects.
 Facilitates release scoping, design, build, test, change control, documentation and deployment activities with internal and external project and operations teams, business stakeholders, shared services and compliance teams.
 Executes business user communication regarding release scope and deployment timelines.
 Ensures appropriate risk resolution and mitigation for SAP BI/BW platforms as issues are identified.
 Ensures no disruption to business operations upon deployment of SAP BI/BW releases to production systems.
 Must have deep technical expertise in multiple SAP BI suite of products, especially BW, HANA, BOBJ, BODS, SAC.
 Actively researches and develops new knowledge and collaborates on solutions.
 Develops, designs and implements integrated solutions to resolve highly complex technical and business issues.
 Excellent ability to multi-task assigned duties or projects.
 Effectively communicates complex ideas in a clear and concise manner both verbally and in writing.
 Works with minimal supervision and self-driven
 Highly organized; able to organize and assimilate large quantities of complex information.
 Responsibly receive, transmit, and handle consumer and customer data per applicable policies and procedures.
 Review and follow data privacy practices, policies, and guidelines. 
Other duties as assigned.


 SUPERVISORY RESPONSIBILITIES

   This position has no supervisory responsibilities
 


 QUALIFICATIONS 

Requires bachelors’ degree from a four-year college or university with 8 years of in-depth hands-on experience in SAP BI/BW/HANA platform; or possesses an equivalent combination of education and/or experience. 

At least 4 years of experience in SAP BW/4HANA or BW on HANA, 4 years in SAP BW/BI versions including ETL and reporting tools, and 2 years in native HANA modeling.
 Full SAP BI lifecycle Experience (Data Modeling to Reporting) with at least 3 end-to-end implementation projects as Sr. SAP BW/HANA developer.



 Technical Experience


 Hands-on experience working with BW/4 HANA features, standard and custom SAP BW Extractors, complex transformations, advanced DSOs, composite providers, Data Tiering Optimization, exposing BW models as HANA views, mixed (hybrid) scenarios, HANA Analysis process in BW and LSA ++ best practice, data quality, security and performance optimization concepts.
 Advanced knowledge and Hands-on of SAP BW/4HANA & S/4HANA tools for data analytics, visualizations, reporting etc..
 Advanced knowledge and Hands-on of Data Modeling in SAP Analytics. Ability to assimilate requirements into conceptual/logical data models across information management solutions (relational, Dimensional/Columnar, document) 
Hands-on Experience in BW/4 HANA, S/4, with SAP HANA 2.0 data modelling, and reporting/visualization.
 Hands on experience in BW/4HANA, creating Advanced DSO(ADSO), Open DSO Views, Calculation views, Composite Providers and SAP query.
 Advanced knowledge and extensive experience in Data integration (Point to Point, ETL etc)
 Strong knowledge of Agile Methodologies
 Advanced knowledge of best practices and standards for BI development
 Hands-on experience in cloud data platforms such as SAP DWC/Datasphere, AWS and Databricks is strongly preferred



 Technical Stack


 SAP BW/4HANA 2, HANA 2.0
 S/4HANA 1909
 SAP Datasphere (DWC, DI)
 SAP Fiori 2.0
 BW Query on S4
 BI Platform - Tableau
 Data Virtualization - Denodo
 Data Integration (SAP Data Services, Dell Boomi)
 SQL (Ansi, PLSQL, Analytics)
 Data Modeling (BW, HANA, ABAP CDS)
 Cloud Experience with PaaS, DBaaS
 Team Performance management Tools (TFS, JIRA)



 Soft Skills


 Strong analytical, conceptual, and problem-solving abilities
 Manages complexity in order to effectively find solutions and solves problems
 Drives results by consistently achieving completion and closure of tasks, even the face of obstacles and setbacks
 Adaptive personality and ability to function in a fast-paced environment
 A problem solving attitude that can adapt to varying timelines
 A strong attention to detail combined with the ability to prioritize tasks
 Strong interpersonal skills; promoting healthy relationships and team dynamics
 Strong capability to plan and align work with regards to sense of urgency and priority
 Strong capability to provide Business Insight
 Strong ability to influence organization stakeholders



 To perform this job successfully, an individual must be able to perform each essential function satisfactorily. The requirements listed above are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made, to enable qualified individuals with disabilities to perform the essential functions.
 


 CERTIFICATES, LICENSES, REGISTRATIONS*


   Certifications specific to SAP BI/BW/HANA are a strong advantage.
 

   Valid Driver’s License Required.
 


 PHYSICAL REQUIREMENTS


   The physical requirements described here are representative of those that must be met by an associate to successfully perform the essential functions of the job. While performing the duties of the job, the associate is required on a daily basis to analyze and interpret data, communicate, and remain in a stationary position for a significant amount of the work day; and frequently access, input, and retrieve information from the computer and other office productivity devices. The associate is regularly required to move about the office and around the corporate campus. The associate is occasionally required to travel to other sites, including out-of-state, where applicable, for business. The associate must frequently move up to 10 pounds and occasionally move up to 25 pounds.
 

 


WORK ENVIRONMENT


   The work environment characteristics described here are representative of those an associate encounters while performing the essential functions of this job. While the job is generally performed in an office environment, the associate is occasionally exposed to wet and/or humid conditions, areas in which moving mechanical parts, fumes, toxic or caustic chemicals are present, and outside weather conditions. The noise level in the office environment is typically quiet, but the associate may be occasionally exposed to loud noise levels.
 




TRAVEL REQUIRED


   Minimal travel is required for this position (up to 20% of the time and on a domestic basis).
 

 


  The Friedkin Group and its affiliates are equal opportunity employers and maintain drug-free workplaces by conducting pre-employment drug testing.
  Total Rewards: 
 
 TOTAL REWARDS


   Our Total Rewards package is an integral part of how we recognize our associates’ contributions as well as attract, retain and reward the most qualified employees. We are committed to providing a fair and competitive compensation structure that includes base pay and performance based rewards, where applicable. Compensation is based on various factors including, but not limited to, skill set, experience, qualifications and job-related requirements. Our benefits include medical, dental, and vision along with wellness programs, retirement plans, paid leave and much more! To learn more about these programs and many more, take a tour of our Benefits Page at https://www.friedkin.com/benefits."
Data Center Edge Infrastructure Engineer I - Platform Delivery,Crown Castle USA Inc.,"Hybrid remote in Houston, TX 77024",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=a9907abcf2fd8fb7&fccid=b370e17ef47bfd7b&vjs=3,"Position Title: Edge Infrastructure Engineer – Platform Delivery I (P3)


 Company Summary:
 Crown Castle is the nation’s largest provider of shared communications infrastructure: towers, small cells and fiber. It all works together to meet unprecedented demand—connecting people and communities and transforming the way we do business. Whenever you make a call, track a workout or stream music and videos, we’re the ones providing the communications infrastructure that makes it all possible. From 5G and the internet of things to drones, autonomous vehicles and AR/VR, we enable the technologies that help people stay safe, connected and ready for the future. Crown Castle is publicly traded on the S&P 500, and one of the largest Real Estate Investment Trusts in the US, with an enterprise value of ~$70B.
 We offer a total benefits package and professional growth development for teammates in any stage of their career. Along with caring for our teammates, we’re an active member in the communities where we live, work and do business. We have a responsibility to give back, which we do through our Connected by Good program. Giving back allows us to improve public spaces where people connect, promote public safety and advance access to education and technology.


 Role:
 Crown Castle is looking for motivated employees to help our team grow. As a member of the Edge Infrastructure Platform Delivery Team, you will be responsible for scaling services as we continue expanding into new markets and technologies that require more advanced solutions from Crown Castle’s Data Centers. You will be responsible for ensuring Crown Castle’s Edge Data Center Facilities are operating at optimal performance, 24/7. You will monitor and add capacity as needed in mission-critical locations to proactively manage infrastructure utilization and recommended upgrades. This includes planning, engineering, and deployment of HVAC systems, generators, UPS systems, power distribution networks, DC power plants, fire suppression, and general building construction. You will connect all new infrastructure to Crown Castles BMS/EMS systems for remote connectivity and management. The Edge Infrastructure Engineer must be able to work well in cooperative efforts but also be driven and take initiative on tasks that require independent work.


 Responsibilities

Identify necessary facilities upgrades, capacity requirements, and create budgetary requirements
Manage capital projects to meet deadlines and adhere to the allocated budget 
Schedule and coordinate preventative and demand maintenance activities 
Datacenter design and vendor management



 Expectations

Collaborative work done in a way that balances educated decision-making with measured speed of implementation.
 Ability to continuously prioritize long-term plans with short-term urgent response needs.
Ability to influence conversations and work through building relationships, thoughtful framing of issues, and building influence through excellent work.
 Strong written and verbal communication skills with an ability to present complex information in a clear and simple format.
Travel throughout Crown Castle footprint and on-call rotation 


Education/Certifications

Associates degree or equivalent work experience
3+ years experience in data center edge infrastructure



 Experience/Minimum Requirements

Ability to troubleshoot critical infrastructure (generators, UPS Systems, HVAC, AC/DC) 
Knowledge of BMS (Building Management Systems) and alarming platforms 
Experience with reading and creating standard drawing types – floor plans, electrical one-line diagrams, face equipment drawings 
Familiar with budget creation and solution costing 
Familiarity with data center industry best practices



 Organizational Relationship
 Reports to: Sr. Manager, Edge Infrastructure Engineering Platform Delivery


 Title(s) of direct reports (if applicable):


 Working Conditions: This role falls into our hybrid work model working in your assigned office approximately 60% of the time (3 days per week) and where you do your best work 40% (2 days per week). Beginning September 5, 2023 our hybrid work model will be adjusted to 4 days in the office on Monday through Thursday. On Fridays, teammates on the hybrid schedule will have the option to work from the office or home.


 Additional Information: N/A


 #LI - Hybrid
 #LI-MP1

 Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
 The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)"
Data Center Applications Engineer,Toshiba International Corporation,"Houston, TX 77041",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=318603b59cf98eda&fccid=9946966e3bd480f8&vjs=3,"Toshiba International Corporation is a world leader in the design and manufacture of motors, motor controls and power electronics products. Many of these products are designed, built and tested in our 1,000,000 square foot state-of-the-art manufacturing facility in Houston, TX. We have developed a totally integrated manufacturing process from research and development, design, engineering, production and manufacturing to after-market service and sales & marketing. Toshiba differentiates itself from its competitors through its commitment to quality and reliability. We build products to perform in the most difficult conditions. From raw material to the finished product, we assure exacting quality, engineering excellence and stringent testing to meet domestic and international performance standards. 


Job Summary:
 The Data Center Application Engineer uses technical knowledge along with interpersonal skills to understand Data Center customer's issues and propose solutions. Data Center Engineer may participate in all facets of the business cycle including; inputs on new product designs, review of Data Center one lines and applications, quoting, forecasting, preparing technical literature, presenting product features and benefits, solving technical issues. 


Responsibilities:
 Assist Product Managers and the UPS sales department with Data Center product support including technical presentations, proper application of our products, review of customer engineering specifications, preparation of quotations, and obtaining answers to questions at all stages of negotiation, production, and after shipment activities. 
Possesses extensive knowledge of the Data Center product lines, industry standards (i.e. UL, CE, NEMA, IEEE, etc.) 
Possesses extensive knowledge of the application of Toshiba's and competitors product offerings in complex Data Center systems. 
Provides technical guidance and mentorship to more junior engineering team members. 
Develops and reviews product literature such as manuals, brochures, application notes, success stories, Technical Document papers, etc. 
Possesses an extensive knowledge of Toshiba Data Center complimentary products. 
Creates test specifications / test plans for Data Center products. 
Capable of testing assigned Data Center products and competitor's products in the laboratory environment for their performance characteristics. Interface with internal and external 
Design Engineers for the design and development of existing and new Data Center products, author and technically review new product specifications, as well as resolving technical problems on supplied products. 
Interface with internal and external manufacturing regarding customer orders. 
Communicate with sales force and customers and serve as a key contributor in Data Center sales activities. 
Train sales force and customers independently and in-group settings. 
Complete additional projects as assigned by management. 
Comply with all Toshiba policies, procedures and link company objectives to assigned activities. 
Provides leadership to ensure group adherence to policies, procedures and company objectives. 
Responsible for preparing competitive analysis. 
Employee needs to be aware and maintain profitability through orders and quotes. 
This position may be responsible for sign off/review of quotes, according to Toshiba s policy. 

Travel: 25% to 50% 

 Requirements 

Educational Requirements: * An engineering degree in electrical engineering (BSEE or MSEE).* At least 4 years' experience in data center infrastructure over 1MW, including UPS, design, and operations."
Data and Analytics Engineer - Senior Associate,PRICE WATERHOUSE COOPERS,"Houston, TX 77002 (Downtown area)",Posted 15 days ago,,https://www.indeed.com/rc/clk?jk=ea145b55d6514e05&fccid=5e964c4afc56b180&vjs=3,N/A
Lead Data Migration Engineer,Molex,"Friendswood, TX 77546",Posted 15 days ago,"$150,000 - $180,000 a year",https://www.indeed.com/rc/clk?jk=feee9d24993703a0&fccid=de113fe345574782&vjs=3,N/A
Senior Data Engineer,The CloudEnd Platform,"Houston, TX",Posted 30+ days ago,,https://www.indeed.com/rc/clk?jk=a62ad82f436e23c9&fccid=dd616958bd9ddc12&vjs=3,N/A
Data Engineer with Python,TekValue IT Solutions,"Houston, TX 77002 (Midtown area)",EmployerActive 2 days ago,$60 - $65 an hour,https://www.indeed.com/company/TekValue-IT-Solutions/jobs/Data-Engineer-37f0bc3f679fac13?fccid=dd0695607f4cb8d3&vjs=3,N/A
Data Quality Engineer - All-Payor Claims Database - Hybrid,UTHealth Houston,"Hybrid remote in Houston, TX",EmployerActive 2 days ago,"$80,748 - $121,140 a year",https://www.indeed.com/company/UTHealth-Houston/jobs/Data-Engineer-635cd519959c9a18?fccid=2259246cd8a35c6c&vjs=3,N/A
Data Engineer - Architecture,Vantage Point Consulting,"Remote in Houston, TX",Posted 20 days ago,Contract,https://www.indeed.com/rc/clk?jk=750947a4861e2e75&fccid=5b5ea8923be4052d&vjs=3,N/A
Data Engineer,Integration Developer Network LLC,"Houston, TX 77002 (Fourth Ward area)",Posted 30+ days ago,$65 - $70 an hour,https://www.indeed.com/company/Integration-Developer-Network/jobs/Data-Engineer-f1864bf4bc02aba6?fccid=6af1cd9d656e6476&vjs=3,N/A
Data Engineer,Suvida Healthcare,"Houston, TX 77027 (River Oaks area)",Posted 30+ days ago,,https://www.indeed.com/rc/clk?jk=8bc8eecdd9551297&fccid=6a2b0db8eb92fae8&vjs=3,N/A
Data Engineer only W2,IDC,"Houston, TX 77004 (Midtown area)",EmployerActive 3 days ago,Contract,https://www.indeed.com/company/SAP-Payroll/jobs/Data-Engineer-cc11a74bd99721f4?fccid=28157d8e78737e82&vjs=3,N/A
